children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose,age_range,debt_name,children_range,income_range,purpose_classified,creditworthy
0,93.0,29,secondary education,1,civil partnership,1,M,employee,1,146617.6442388311,transactions with the residential real estate,20-30,deudor,sin hijos,27000+,real estate,1
0,40.0,29,secondary education,1,unmarried,4,M,employee,1,138864.22593766602,construction of own property,20-30,deudor,sin hijos,27000+,real estate,1
0,93.0,31,secondary education,1,civil partnership,1,F,partner,1,187649.4169745409,buy commercial real estate,30-40,deudor,sin hijos,27000+,real estate,1
0,94.0,69,secondary education,1,civil partnership,1,M,employee,1,220143.0868426284,transactions with my real estate,60+,deudor,sin hijos,27000+,real estate,1
1,335.0,45,secondary education,1,civil partnership,1,F,employee,1,64914.254851351005,wedding ceremony,40-50,deudor,con hijos,27000+,wedding,1
0,353.0,52,secondary education,1,married,0,F,civil servant,1,130000.92070575224,supplementary education,50-60,deudor,sin hijos,27000+,education,1
1,42.0,43,secondary education,1,married,0,F,employee,1,155341.7064288822,to own a car,40-50,deudor,con hijos,27000+,car,1
1,19.0,45,masters degree,0,married,0,F,partner,1,191791.81577479927,purchase of my own house,40-50,deudor,con hijos,27000+,real estate,1
0,20.0,28,secondary education,1,married,0,F,employee,1,63548.65024596481,supplementary education,20-30,deudor,sin hijos,27000+,education,1
0,24.0,24,secondary education,1,unmarried,4,F,employee,1,190289.2358645686,purchase of the house for my family,20-30,deudor,sin hijos,27000+,real estate,1
0,165.0,43,secondary education,1,married,0,M,partner,1,345629.2982224207,purchase of my own house,40-50,deudor,sin hijos,27000+,real estate,1
0,173.0,50,masters degree,0,married,0,M,civil servant,1,185080.30964788352,purchase of the house for my family,50-60,deudor,sin hijos,27000+,real estate,1
2,219.0,35,secondary education,1,unmarried,4,F,employee,1,189728.64638988988,car purchase,30-40,deudor,con hijos,27000+,car,1
0,19.0,43,secondary education,1,civil partnership,1,F,employee,1,110396.61025124694,second-hand car purchase,40-50,deudor,sin hijos,27000+,car,1
1,33.0,41,secondary education,1,civil partnership,1,F,employee,1,220663.0431406511,supplementary education,40-50,deudor,con hijos,27000+,education,1
2,14.0,53,secondary education,1,married,0,M,employee,1,121785.2763148358,to become educated,50-60,deudor,con hijos,27000+,education,1
1,36.0,26,bachelor degree,2,married,0,M,partner,1,258773.8908487211,buy commercial real estate,20-30,deudor,con hijos,27000+,real estate,1
1,58.0,30,secondary education,1,married,0,F,employee,1,85224.09615977849,buy residential real estate,30-40,deudor,con hijos,27000+,real estate,1
1,256.0,39,secondary education,1,civil partnership,1,F,employee,1,153491.8110618729,profile education,30-40,deudor,con hijos,27000+,education,1
0,192.0,65,masters degree,0,civil partnership,1,F,partner,1,99674.35692756897,to have a wedding,60+,deudor,sin hijos,27000+,wedding,1
0,4.0,22,secondary education,1,unmarried,4,F,employee,1,90804.91405969324,purchase of the house for my family,20-30,deudor,sin hijos,27000+,real estate,1
0,5.0,21,secondary education,1,married,0,F,employee,1,61630.78022799832,buying property for renting out,20-30,deudor,sin hijos,27000+,real estate,1
0,135.0,56,secondary education,1,married,0,F,employee,1,96547.24568323912,building a real estate,50-60,deudor,sin hijos,27000+,real estate,1
0,297.0,50,masters degree,0,divorced,3,F,employee,1,170919.561799875,buying a second-hand car,50-60,deudor,sin hijos,27000+,car,1
2,27.0,36,secondary education,1,married,0,M,employee,1,91676.74388364523,housing transactions,30-40,deudor,con hijos,27000+,real estate,1
2,20.0,36,secondary education,1,civil partnership,1,M,employee,1,166436.7683102935,wedding ceremony,30-40,deudor,con hijos,27000+,wedding,1
1,45.0,26,secondary education,1,married,0,F,employee,1,126845.07449667883,construction of own property,20-30,deudor,con hijos,27000+,real estate,1
0,28.0,24,masters degree,0,unmarried,4,F,employee,1,106977.15173474044,to buy a car,20-30,deudor,sin hijos,27000+,car,1
0,61.0,54,secondary education,1,married,0,M,employee,1,144507.25717299554,housing,50-60,deudor,sin hijos,27000+,real estate,1
0,16727.0,62,primary education,3,married,0,F,retiree,1,284301.64389297337,car,60+,deudor,sin hijos,27000+,car,1
1,99.0,35,secondary education,1,civil partnership,1,F,employee,1,251377.88785057815,purchase of a car,30-40,deudor,con hijos,27000+,car,1
0,19.0,51,masters degree,0,civil partnership,1,F,partner,1,272747.5787816468,having a wedding,50-60,deudor,sin hijos,27000+,wedding,1
1,345.0,41,secondary education,1,married,0,F,employee,1,97696.61532141556,construction of own property,40-50,deudor,con hijos,27000+,real estate,1
2,40.0,29,secondary education,1,civil partnership,1,F,employee,1,105901.20428709468,purchase of the house for my family,20-30,deudor,con hijos,27000+,real estate,1
0,14120.0,68,secondary education,1,married,0,M,retiree,1,197434.90662658875,buy commercial real estate,60+,deudor,sin hijos,27000+,real estate,1
1,183.0,37,secondary education,1,civil partnership,1,M,employee,1,188902.88735015813,to have a wedding,30-40,deudor,con hijos,27000+,wedding,1
2,106.0,35,secondary education,1,civil partnership,1,F,employee,1,86416.94958737821,to have a wedding,30-40,deudor,con hijos,27000+,wedding,1
0,14967.0,57,secondary education,1,married,0,F,retiree,1,20667.26379327158,property,50-60,deudor,sin hijos,15000 - 21000,real estate,1
0,40.0,20,secondary education,1,unmarried,4,M,partner,1,66432.78768039236,second-hand car purchase,20-30,deudor,sin hijos,27000+,car,1
0,62.0,49,secondary education,1,married,0,M,employee,1,192190.31530827927,purchase of the house,40-50,deudor,sin hijos,27000+,real estate,1
0,14081.0,55,secondary education,1,married,0,F,retiree,1,405789.1763250512,housing,50-60,deudor,sin hijos,27000+,real estate,1
0,68.0,43,secondary education,1,civil partnership,1,M,employee,1,129945.10734648631,to have a wedding,40-50,deudor,sin hijos,27000+,wedding,1
2,87.0,35,secondary education,1,married,0,F,employee,1,90967.49288442892,building a real estate,30-40,deudor,con hijos,27000+,real estate,1
0,190.0,42,masters degree,0,married,0,F,civil servant,1,158683.08551204036,supplementary education,40-50,deudor,sin hijos,27000+,education,1
1,38.0,25,secondary education,1,married,0,M,partner,1,146735.45436905735,buying a second-hand car,20-30,deudor,con hijos,27000+,car,1
1,14525.0,38,secondary education,1,civil partnership,1,F,retiree,1,115598.5882366704,wedding ceremony,30-40,deudor,con hijos,27000+,wedding,1
0,43.0,31,bachelor degree,2,unmarried,4,M,employee,1,431193.6296722068,housing,30-40,deudor,sin hijos,27000+,real estate,1
2,15.0,25,secondary education,1,married,0,F,employee,1,76562.22262618596,supplementary education,20-30,deudor,con hijos,27000+,education,1
0,62.0,36,secondary education,1,married,0,F,employee,1,66285.14427334105,buying my own car,30-40,deudor,sin hijos,27000+,car,1
0,14768.0,65,secondary education,1,married,0,M,retiree,1,45169.72102637402,housing transactions,60+,deudor,sin hijos,27000+,real estate,1
1,16370.0,47,secondary education,1,married,0,M,retiree,1,187321.9345874549,transactions with the residential real estate,40-50,deudor,con hijos,27000+,real estate,1
0,197.0,32,secondary education,1,married,0,M,employee,1,110469.87508873329,building a real estate,30-40,deudor,sin hijos,27000+,real estate,1
0,127.0,49,secondary education,1,married,0,F,civil servant,1,119663.38391304405,to get asupplementary education,40-50,deudor,sin hijos,27000+,education,1
0,48.0,54,secondary education,1,married,0,F,employee,1,69310.07345519456,housing transactions,50-60,deudor,sin hijos,27000+,real estate,1
2,29.0,40,secondary education,1,married,0,M,partner,1,216806.78857364645,supplementary education,40-50,deudor,con hijos,27000+,education,1
0,16642.0,72,secondary education,1,married,0,F,retiree,1,42915.3342399849,purchase of a car,60+,deudor,sin hijos,27000+,car,1
2,69.0,24,masters degree,0,married,0,F,partner,1,83692.85033020782,to become educated,20-30,deudor,con hijos,27000+,education,1
0,14672.0,57,secondary education,1,married,0,F,retiree,1,76205.23786983942,supplementary education,50-60,deudor,sin hijos,27000+,education,1
1,229.0,39,secondary education,1,married,0,M,employee,1,128217.33496987305,university education,30-40,deudor,con hijos,27000+,education,1
0,189.0,39,masters degree,0,civil partnership,1,F,partner,1,190244.11357380272,supplementary education,30-40,deudor,sin hijos,27000+,education,1
0,16050.0,60,secondary education,1,divorced,3,F,retiree,1,131929.76584746636,building a property,60+,deudor,sin hijos,27000+,real estate,1
0,14637.0,56,secondary education,1,married,0,M,retiree,1,200309.47829859605,property,50-60,deudor,sin hijos,27000+,real estate,1
2,82.0,36,secondary education,1,civil partnership,1,M,employee,1,322686.3181813301,construction of own property,30-40,deudor,con hijos,27000+,real estate,1
2,105.0,31,secondary education,1,married,0,M,employee,1,257005.05575908264,to become educated,30-40,deudor,con hijos,27000+,education,1
2,73.0,43,secondary education,1,married,0,M,employee,1,50670.644356154335,building a property,40-50,deudor,con hijos,27000+,real estate,1
0,41.0,33,secondary education,1,married,0,F,employee,1,52320.41099353402,university education,30-40,deudor,sin hijos,27000+,education,1
0,66.0,40,secondary education,1,married,0,M,employee,1,160720.97436371507,buy real estate,40-50,deudor,sin hijos,27000+,real estate,1
1,43.0,32,secondary education,1,married,0,F,employee,1,96236.032545783,real estate transactions,30-40,deudor,con hijos,27000+,real estate,1
0,58.0,56,secondary education,1,married,0,M,partner,1,98502.18478540376,housing transactions,50-60,deudor,sin hijos,27000+,real estate,1
1,278.0,37,secondary education,1,married,0,M,employee,1,283998.26173399994,getting an education,30-40,deudor,con hijos,27000+,education,1
0,7.0,29,secondary education,1,married,0,F,employee,1,74887.96600396514,getting an education,20-30,deudor,sin hijos,27000+,education,1
0,24.0,38,secondary education,1,unmarried,4,M,employee,1,162151.87470105887,building a real estate,30-40,deudor,sin hijos,27000+,real estate,1
0,56.0,58,secondary education,1,married,0,M,employee,1,185410.7559652013,buy residential real estate,50-60,deudor,sin hijos,27000+,real estate,1
0,156.0,46,secondary education,1,married,0,F,employee,1,90878.65792153204,cars,40-50,deudor,sin hijos,27000+,car,1
1,57.0,43,secondary education,1,married,0,M,employee,1,70746.77730579044,purchase of the house for my family,40-50,deudor,con hijos,27000+,real estate,1
0,53.0,26,secondary education,1,married,0,F,employee,1,167691.70591951662,cars,20-30,deudor,sin hijos,27000+,car,1
1,25.0,24,masters degree,0,civil partnership,1,F,partner,1,79024.96306377281,wedding ceremony,20-30,deudor,con hijos,27000+,wedding,1
1,8.0,33,masters degree,0,married,0,F,employee,1,87193.86332497743,buy commercial real estate,30-40,deudor,con hijos,27000+,real estate,1
1,24.0,27,secondary education,1,married,0,M,employee,1,341928.95423060853,property renovation,20-30,deudor,con hijos,27000+,real estate,1
2,118.0,36,secondary education,1,married,0,F,employee,1,79595.73959564744,buy real estate,30-40,deudor,con hijos,27000+,real estate,1
1,101.0,33,secondary education,1,married,0,F,partner,1,126639.2916143386,getting an education,30-40,deudor,con hijos,27000+,education,1
0,135.0,28,secondary education,1,unmarried,4,M,civil servant,1,39154.15696098415,to get asupplementary education,20-30,deudor,sin hijos,27000+,education,1
0,214.0,60,secondary education,1,married,0,M,partner,1,159224.60259655898,purchase of the house for my family,60+,deudor,sin hijos,27000+,real estate,1
0,112.0,45,secondary education,1,unmarried,4,M,employee,1,209269.7466509005,to buy a car,40-50,deudor,sin hijos,27000+,car,1
0,123.0,31,masters degree,0,married,0,F,civil servant,1,329039.9601301036,car,30-40,deudor,sin hijos,27000+,car,1
0,48.0,55,secondary education,1,civil partnership,1,M,employee,1,191783.45647391412,purchase of the house,50-60,deudor,sin hijos,27000+,real estate,1
0,88.0,29,secondary education,1,civil partnership,1,F,employee,1,186296.76113579856,wedding ceremony,20-30,deudor,sin hijos,27000+,wedding,1
1,13.0,30,secondary education,1,civil partnership,1,M,partner,1,137095.37582365298,to have a wedding,30-40,deudor,con hijos,27000+,wedding,1
0,16452.0,53,secondary education,1,civil partnership,1,F,retiree,1,103720.3721238219,car,50-60,deudor,sin hijos,27000+,car,1
0,26.0,28,secondary education,1,civil partnership,1,M,employee,1,339618.2368438303,transactions with my real estate,20-30,deudor,sin hijos,27000+,real estate,1
0,107.0,31,secondary education,1,civil partnership,1,F,employee,1,71850.29865061428,wedding ceremony,30-40,deudor,sin hijos,27000+,wedding,1
1,105.0,47,secondary education,1,divorced,3,M,employee,1,304343.7019435464,transactions with the residential real estate,40-50,deudor,con hijos,27000+,real estate,1
1,46.0,30,secondary education,1,married,0,F,employee,1,146424.72506508772,building a property,30-40,deudor,con hijos,27000+,real estate,1
0,53.0,38,secondary education,1,married,0,M,civil servant,1,204032.3719100514,property renovation,30-40,deudor,sin hijos,27000+,real estate,1
0,35.0,57,masters degree,0,unmarried,4,M,partner,1,297959.8621897831,property,50-60,deudor,sin hijos,27000+,real estate,1
0,162.0,36,secondary education,1,married,0,F,employee,1,114404.3581708108,getting an education,30-40,deudor,sin hijos,27000+,education,1
0,137.0,62,primary education,3,married,0,M,employee,1,163676.51363779206,purchase of a car,60+,deudor,sin hijos,27000+,car,1
0,139.0,52,masters degree,0,married,0,F,partner,1,152540.83586529162,supplementary education,50-60,deudor,sin hijos,27000+,education,1
0,44.0,47,secondary education,1,unmarried,4,F,employee,1,89474.12112294298,housing transactions,40-50,deudor,sin hijos,27000+,real estate,1
1,39.0,50,secondary education,1,married,0,F,partner,1,74906.21149875807,buy real estate,50-60,deudor,con hijos,27000+,real estate,1
2,76.0,49,secondary education,1,married,0,M,employee,1,165333.04021702692,purchase of my own house,40-50,deudor,con hijos,27000+,real estate,1
1,35.0,42,secondary education,1,married,0,M,partner,1,106813.60386200456,buying my own car,40-50,deudor,con hijos,27000+,car,1
0,150.0,45,secondary education,1,married,0,M,employee,1,229773.61426289505,building a property,40-50,deudor,sin hijos,27000+,real estate,1
0,44.0,37,secondary education,1,married,0,M,employee,1,163575.21891379572,property renovation,30-40,deudor,sin hijos,27000+,real estate,1
1,67.0,59,bachelor degree,2,civil partnership,1,M,employee,1,535226.622010409,having a wedding,50-60,deudor,con hijos,27000+,wedding,1
0,6.0,32,secondary education,1,civil partnership,1,M,partner,1,119818.29237482628,purchase of the house,30-40,deudor,sin hijos,27000+,real estate,1
0,64.0,51,secondary education,1,married,0,F,employee,1,213743.6938706378,buying a second-hand car,50-60,deudor,sin hijos,27000+,car,1
0,32.0,55,masters degree,0,widow / widower,2,F,employee,1,131062.95141457372,building a real estate,50-60,deudor,sin hijos,27000+,real estate,1
0,15341.0,59,secondary education,1,married,0,F,retiree,1,47169.89574865448,going to university,50-60,deudor,sin hijos,27000+,education,1
0,27.0,25,secondary education,1,unmarried,4,M,employee,1,204199.66935629657,property,20-30,deudor,sin hijos,27000+,real estate,1
0,17.0,56,secondary education,1,civil partnership,1,M,employee,1,190231.64935726413,wedding ceremony,50-60,deudor,sin hijos,27000+,wedding,1
