children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose,age_range,debt_name,children_range,income_range,purpose_classified,creditworthy
0,220.0,34,secondary education,1,civil partnership,1,M,partner,0,81309.94949570629,to have a wedding,30-40,no deudor,sin hijos,27000+,wedding,0
0,74.0,56,secondary education,1,married,0,F,employee,0,196552.37753152987,buy residential real estate,50-60,no deudor,sin hijos,27000+,real estate,0
2,241.0,35,secondary education,1,married,0,M,employee,0,140235.74262517394,buying a second-hand car,30-40,no deudor,con hijos,27000+,car,0
1,33.0,23,secondary education,1,divorced,3,F,employee,0,159876.3854078174,property,20-30,no deudor,con hijos,27000+,real estate,0
0,351.0,41,secondary education,1,married,0,F,employee,0,97028.06216527252,buy commercial real estate,40-50,no deudor,sin hijos,27000+,real estate,0
1,43.0,23,secondary education,1,married,0,F,employee,0,50851.71276355009,buy real estate,20-30,no deudor,con hijos,27000+,real estate,0
1,288.0,46,secondary education,1,married,0,F,employee,1,171959.71745298943,education,40-50,deudor,con hijos,27000+,education,1
1,138.0,58,secondary education,1,widow / widower,2,F,employee,0,38386.19472364436,going to university,50-60,no deudor,con hijos,27000+,education,0
0,16260.0,51,secondary education,1,civil partnership,1,M,retiree,0,87939.69620036722,car purchase,50-60,no deudor,sin hijos,27000+,car,0
2,497.0,57,secondary education,1,married,0,F,employee,0,133198.3848971616,building a real estate,50-60,no deudor,con hijos,27000+,real estate,0
1,30.0,36,masters degree,0,married,0,F,civil servant,0,312777.13412366505,construction of own property,30-40,no deudor,con hijos,27000+,real estate,0
0,299.0,44,secondary education,1,civil partnership,1,F,employee,0,171371.802969836,housing transactions,40-50,no deudor,sin hijos,27000+,real estate,0
1,159.0,29,secondary education,1,married,0,M,employee,0,216075.37323037093,housing transactions,20-30,no deudor,con hijos,27000+,real estate,0
0,14654.0,62,secondary education,1,married,0,F,retiree,0,110836.48100049607,purchase of the house for my family,60+,no deudor,sin hijos,27000+,real estate,0
0,29.0,24,secondary education,1,married,0,F,civil servant,0,66415.98339078485,purchase of my own house,20-30,no deudor,sin hijos,27000+,real estate,0
0,14221.0,49,secondary education,1,married,0,M,retiree,0,117835.29682696857,building a property,40-50,no deudor,sin hijos,27000+,real estate,0
0,16720.0,54,secondary education,1,married,0,F,retiree,0,195466.4942028281,real estate transactions,50-60,no deudor,sin hijos,27000+,real estate,0
0,15522.0,59,masters degree,0,married,0,F,retiree,0,122828.62349517064,university education,50-60,no deudor,sin hijos,27000+,education,0
1,42.0,43,secondary education,1,unmarried,4,M,employee,1,107342.75102010564,purchase of the house,40-50,deudor,con hijos,27000+,real estate,1
2,14417.0,61,secondary education,1,widow / widower,2,F,retiree,0,59869.59734208452,housing transactions,60+,no deudor,con hijos,27000+,real estate,0
0,13.0,25,bachelor degree,2,civil partnership,1,F,partner,0,181349.2761362561,buy residential real estate,20-30,no deudor,sin hijos,27000+,real estate,0
0,16254.0,65,secondary education,1,widow / widower,2,F,retiree,1,133670.05224607908,car,60+,deudor,sin hijos,27000+,car,1
0,8.0,28,masters degree,0,married,0,F,civil servant,0,68030.77989198346,property renovation,20-30,no deudor,sin hijos,27000+,real estate,0
0,13840.0,63,secondary education,1,married,0,M,retiree,0,72849.55905993066,transactions with the residential real estate,60+,no deudor,sin hijos,27000+,real estate,0
0,14677.0,56,secondary education,1,civil partnership,1,M,retiree,0,128719.68848170216,buy real estate,50-60,no deudor,sin hijos,27000+,real estate,0
2,156.0,33,masters degree,0,married,0,F,employee,0,81862.11208149401,property,30-40,no deudor,con hijos,27000+,real estate,0
0,154.0,51,masters degree,0,married,0,F,employee,0,174758.69348730796,car,50-60,no deudor,sin hijos,27000+,car,0
0,16128.0,64,secondary education,1,civil partnership,1,F,retiree,0,296479.59609682445,having a wedding,60+,no deudor,sin hijos,27000+,wedding,0
0,53.0,40,secondary education,1,married,0,F,employee,0,74003.77332217309,real estate transactions,40-50,no deudor,sin hijos,27000+,real estate,0
0,14408.0,64,secondary education,1,married,0,F,retiree,0,111602.14443590722,buy commercial real estate,60+,no deudor,sin hijos,27000+,real estate,0
2,25.0,31,secondary education,1,married,0,F,employee,0,56443.25593420959,car purchase,30-40,no deudor,con hijos,27000+,car,0
0,10.0,25,secondary education,1,civil partnership,1,F,employee,0,129674.44264067618,wedding ceremony,20-30,no deudor,sin hijos,27000+,wedding,0
1,16515.0,43,secondary education,1,civil partnership,1,F,retiree,1,133040.65332566953,getting an education,40-50,deudor,con hijos,27000+,education,1
1,67.0,57,masters degree,0,married,0,M,employee,0,307296.6955940671,to own a car,50-60,no deudor,con hijos,27000+,car,0
0,13873.0,55,secondary education,1,married,0,F,retiree,0,92921.05894751396,transactions with my real estate,50-60,no deudor,sin hijos,27000+,real estate,0
0,116.0,49,secondary education,1,married,0,M,partner,0,367011.3121355329,purchase of my own house,40-50,no deudor,sin hijos,27000+,real estate,0
1,152.0,44,secondary education,1,married,0,F,employee,0,233803.20368584164,buy residential real estate,40-50,no deudor,con hijos,27000+,real estate,0
1,295.0,39,masters degree,0,married,0,F,partner,0,96948.4989023575,housing transactions,30-40,no deudor,con hijos,27000+,real estate,0
0,56.0,25,secondary education,1,married,0,F,partner,0,161044.46489717852,supplementary education,20-30,no deudor,sin hijos,27000+,education,0
2,85.0,39,secondary education,1,married,0,M,partner,0,189849.7838393245,building a property,30-40,no deudor,con hijos,27000+,real estate,0
0,16322.0,63,masters degree,0,married,0,F,retiree,0,61180.6154853641,purchase of the house for my family,60+,no deudor,sin hijos,27000+,real estate,0
0,75.0,26,secondary education,1,unmarried,4,M,employee,0,93241.51709140034,buy residential real estate,20-30,no deudor,sin hijos,27000+,real estate,0
0,114.0,43,secondary education,1,unmarried,4,M,civil servant,0,153433.86933597946,housing,40-50,no deudor,sin hijos,27000+,real estate,0
3,70.0,57,masters degree,0,married,0,M,partner,0,334922.32836142404,buy real estate,50-60,no deudor,con hijos,27000+,real estate,0
0,16.0,24,secondary education,1,unmarried,4,M,employee,0,237482.535514169,transactions with my real estate,20-30,no deudor,sin hijos,27000+,real estate,0
0,13869.0,49,secondary education,1,married,0,F,retiree,0,175039.20620282632,going to university,40-50,no deudor,sin hijos,27000+,education,0
2,30.0,33,masters degree,0,married,0,F,partner,0,120630.9925628256,supplementary education,30-40,no deudor,con hijos,27000+,education,0
0,116.0,38,secondary education,1,civil partnership,1,M,employee,0,161758.05019765918,wedding ceremony,30-40,no deudor,sin hijos,27000+,wedding,0
0,28.0,44,secondary education,1,married,0,M,employee,0,80491.36364659063,going to university,40-50,no deudor,sin hijos,27000+,education,0
2,29.0,28,masters degree,0,married,0,F,employee,0,81558.0688813351,buy residential real estate,20-30,no deudor,con hijos,27000+,real estate,0
0,15469.0,52,secondary education,1,married,0,F,retiree,0,62846.43691422418,to get asupplementary education,50-60,no deudor,sin hijos,27000+,education,0
0,544.0,63,masters degree,0,married,0,F,partner,0,132306.59483456274,buy commercial real estate,60+,no deudor,sin hijos,27000+,real estate,0
2,40.0,37,secondary education,1,married,0,F,employee,0,150360.70023927954,transactions with the residential real estate,30-40,no deudor,con hijos,27000+,real estate,0
0,22.0,33,secondary education,1,married,0,F,employee,0,127786.05234305067,buy commercial real estate,30-40,no deudor,sin hijos,27000+,real estate,0
2,37.0,29,secondary education,1,civil partnership,1,F,employee,0,265633.3443141053,housing,20-30,no deudor,con hijos,27000+,real estate,0
1,16.0,37,secondary education,1,married,0,M,partner,0,168553.20351177186,housing transactions,30-40,no deudor,con hijos,27000+,real estate,0
0,78.0,52,secondary education,1,unmarried,4,F,employee,0,537648.0709241892,property renovation,50-60,no deudor,sin hijos,27000+,real estate,0
0,71.0,43,secondary education,1,married,0,F,civil servant,0,222694.8996358676,transactions with my real estate,40-50,no deudor,sin hijos,27000+,real estate,0
0,43.0,49,secondary education,1,married,0,F,civil servant,0,154158.52152694028,to own a car,40-50,no deudor,sin hijos,27000+,car,0
0,24.0,52,secondary education,1,widow / widower,2,F,civil servant,0,125380.3821789858,supplementary education,50-60,no deudor,sin hijos,27000+,education,0
2,66.0,35,secondary education,1,civil partnership,1,F,partner,0,65979.46764079785,getting an education,30-40,no deudor,con hijos,27000+,education,0
0,56.0,30,masters degree,0,unmarried,4,M,partner,0,211090.2178463057,buy real estate,30-40,no deudor,sin hijos,27000+,real estate,0
0,26.0,53,masters degree,0,married,0,F,employee,0,129282.98219491786,buy real estate,50-60,no deudor,sin hijos,27000+,real estate,0
0,15142.0,67,secondary education,1,married,0,F,retiree,1,169951.46720956554,housing,60+,deudor,sin hijos,27000+,real estate,1
0,213.0,55,primary education,3,married,0,F,employee,0,39476.43861929059,buying property for renting out,50-60,no deudor,sin hijos,27000+,real estate,0
3,9.0,34,secondary education,1,married,0,F,employee,0,168620.05617882806,purchase of a car,30-40,no deudor,con hijos,27000+,car,0
0,14.0,48,masters degree,0,married,0,M,employee,0,195785.234584504,buying property for renting out,40-50,no deudor,sin hijos,27000+,real estate,0
0,16009.0,61,secondary education,1,married,0,M,retiree,0,203444.14321762772,second-hand car purchase,60+,no deudor,sin hijos,27000+,car,0
0,146.0,47,secondary education,1,married,0,F,employee,0,66429.94186723311,to own a car,40-50,no deudor,sin hijos,27000+,car,0
1,67.0,32,masters degree,0,married,0,F,employee,0,133257.8540535797,buy commercial real estate,30-40,no deudor,con hijos,27000+,real estate,0
0,123.0,41,masters degree,0,married,0,F,employee,0,41667.130507466325,housing,40-50,no deudor,sin hijos,27000+,real estate,0
0,105.0,37,secondary education,1,civil partnership,1,F,partner,1,181598.0035893053,having a wedding,30-40,deudor,sin hijos,27000+,wedding,1
0,217.0,48,secondary education,1,married,0,F,employee,0,42860.337929496745,housing transactions,40-50,no deudor,sin hijos,27000+,real estate,0
0,223.0,50,secondary education,1,civil partnership,1,F,employee,0,92518.55417736176,construction of own property,50-60,no deudor,sin hijos,27000+,real estate,0
0,27.0,54,secondary education,1,civil partnership,1,M,employee,0,100383.10255492853,to have a wedding,50-60,no deudor,sin hijos,27000+,wedding,0
0,26.0,57,secondary education,1,unmarried,4,F,employee,0,103863.1195327811,purchase of the house for my family,50-60,no deudor,sin hijos,27000+,real estate,0
1,14020.0,66,secondary education,1,widow / widower,2,F,retiree,1,154095.48994038894,buy commercial real estate,60+,deudor,con hijos,27000+,real estate,1
2,36.0,26,secondary education,1,married,0,F,employee,0,102157.63140209124,car purchase,20-30,no deudor,con hijos,27000+,car,0
0,141.0,38,secondary education,1,unmarried,4,F,employee,0,121433.152833979,buy real estate,30-40,no deudor,sin hijos,27000+,real estate,0
0,13884.0,56,secondary education,1,married,0,M,retiree,1,73442.9945725539,to buy a car,50-60,deudor,sin hijos,27000+,car,1
0,16094.0,64,secondary education,1,married,0,M,retiree,0,55758.04220478016,transactions with my real estate,60+,no deudor,sin hijos,27000+,real estate,0
1,15.0,34,secondary education,1,married,0,M,employee,0,128461.92313986212,building a real estate,30-40,no deudor,con hijos,27000+,real estate,0
0,15509.0,63,secondary education,1,divorced,3,F,retiree,0,134262.58677452485,buying property for renting out,60+,no deudor,sin hijos,27000+,real estate,0
0,14356.0,60,secondary education,1,widow / widower,2,F,retiree,1,72389.80252508694,buy real estate,60+,deudor,sin hijos,27000+,real estate,1
1,21.0,42,secondary education,1,married,0,F,partner,0,133623.70656567856,purchase of the house,40-50,no deudor,con hijos,27000+,real estate,0
0,66.0,43,secondary education,1,married,0,F,employee,0,81994.46903101492,to get asupplementary education,40-50,no deudor,sin hijos,27000+,education,0
0,15873.0,51,secondary education,1,married,0,F,retiree,0,134363.494961592,purchase of the house,50-60,no deudor,sin hijos,27000+,real estate,0
1,17.0,26,masters degree,0,married,0,M,partner,0,165705.69956900564,transactions with the residential real estate,20-30,no deudor,con hijos,27000+,real estate,0
1,42.0,32,masters degree,0,unmarried,4,M,partner,0,477850.5692460508,property,30-40,no deudor,con hijos,27000+,real estate,0
0,14295.0,64,secondary education,1,married,0,F,retiree,0,271098.8355456877,purchase of the house,60+,no deudor,sin hijos,27000+,real estate,0
0,131.0,39,secondary education,1,civil partnership,1,F,employee,1,112424.80250545609,building a property,30-40,deudor,sin hijos,27000+,real estate,1
1,78.0,46,secondary education,1,divorced,3,F,civil servant,0,106222.13696881603,cars,40-50,no deudor,con hijos,27000+,car,0
1,354.0,61,bachelor degree,2,married,0,M,employee,0,315006.1820559198,property,60+,no deudor,con hijos,27000+,real estate,0
0,45.0,25,secondary education,1,unmarried,4,F,employee,0,129489.12895754976,purchase of my own house,20-30,no deudor,sin hijos,27000+,real estate,0
0,140.0,55,secondary education,1,married,0,M,employee,0,197988.0263851273,property,50-60,no deudor,sin hijos,27000+,real estate,0
0,12.0,46,masters degree,0,married,0,F,partner,0,301191.5783816511,transactions with my real estate,40-50,no deudor,sin hijos,27000+,real estate,0
0,334.0,52,masters degree,0,married,0,F,employee,0,101343.59665736658,to become educated,50-60,no deudor,sin hijos,27000+,education,0
0,19.0,38,bachelor degree,2,married,0,M,partner,0,278191.983457234,second-hand car purchase,30-40,no deudor,sin hijos,27000+,car,0
0,115.0,43,secondary education,1,married,0,F,employee,0,259334.611384496,to buy a car,40-50,no deudor,sin hijos,27000+,car,0
0,4.0,43,secondary education,1,unmarried,4,F,employee,0,83460.02670099278,buying property for renting out,40-50,no deudor,sin hijos,27000+,real estate,0
0,70.0,31,secondary education,1,divorced,3,M,partner,0,84478.87044227173,buy residential real estate,30-40,no deudor,sin hijos,27000+,real estate,0
0,135.0,61,masters degree,0,civil partnership,1,M,employee,0,103475.86060187538,building a property,60+,no deudor,sin hijos,27000+,real estate,0
0,72.0,74,secondary education,1,married,0,M,partner,0,124830.07963806788,buy residential real estate,60+,no deudor,sin hijos,27000+,real estate,0
2,21.0,50,secondary education,1,civil partnership,1,M,partner,1,169780.8986283039,having a wedding,50-60,deudor,con hijos,27000+,wedding,1
0,12.0,23,masters degree,0,civil partnership,1,F,employee,0,128912.90994346392,having a wedding,20-30,no deudor,sin hijos,27000+,wedding,0
0,83.0,60,primary education,3,married,0,F,employee,0,153624.689852946,university education,60+,no deudor,sin hijos,27000+,education,0
0,162.0,41,secondary education,1,unmarried,4,F,partner,0,107232.68791040614,building a property,40-50,no deudor,sin hijos,27000+,real estate,0
0,27.0,41,secondary education,1,unmarried,4,F,employee,0,215774.9303026792,car,40-50,no deudor,sin hijos,27000+,car,0
3,124.0,41,secondary education,1,married,0,F,employee,1,172969.9150725156,purchase of the house,40-50,deudor,con hijos,27000+,real estate,1
